trade_date,template,threshold,eligible_count,above_count,change_1d,change_5d,ma5,historical_percentile,historical_position
20251202,parabolic_uptrend,0.75,5367,1419,-30.0,-131.0,1472.8,0.5245901639344263,中位
20251203,parabolic_uptrend,0.75,5372,1391,-28.0,-134.0,1446.0,0.5224489795918368,中位
20251204,parabolic_uptrend,0.75,5371,1349,-42.0,-151.0,1415.8,0.508130081300813,中位
20251205,parabolic_uptrend,0.75,5368,1335,-14.0,-136.0,1388.6,0.5060728744939271,中位
20251208,parabolic_uptrend,0.75,5371,1340,5.0,-109.0,1366.8,0.5080645161290323,中位
20251209,parabolic_uptrend,0.75,5373,1314,-26.0,-105.0,1345.8,0.4939759036144578,中位
20251210,parabolic_uptrend,0.75,5370,1298,-16.0,-93.0,1327.2,0.492,中位
20251211,parabolic_uptrend,0.75,5374,1286,-12.0,-63.0,1314.6,0.4900398406374502,中位
20251212,parabolic_uptrend,0.75,5376,1275,-11.0,-60.0,1302.6,0.4880952380952381,中位
20251215,parabolic_uptrend,0.75,5375,1256,-19.0,-84.0,1285.8,0.4782608695652174,中位
20251216,parabolic_uptrend,0.75,5376,1242,-14.0,-72.0,1271.4,0.47244094488188976,中位
20251217,parabolic_uptrend,0.75,5378,1212,-30.0,-86.0,1254.2,0.4666666666666667,中位
20251218,parabolic_uptrend,0.75,5381,1181,-31.0,-105.0,1233.2,0.45703125,中位
20251219,parabolic_uptrend,0.75,5379,1155,-26.0,-120.0,1209.2,0.4474708171206226,中位
20251222,parabolic_uptrend,0.75,5375,1129,-26.0,-127.0,1183.8,0.437984496124031,中位
20251223,parabolic_uptrend,0.75,5377,1120,-9.0,-122.0,1159.4,0.4362934362934363,中位
20251224,parabolic_uptrend,0.75,5378,1102,-18.0,-110.0,1137.4,0.4346153846153846,中位
20251225,parabolic_uptrend,0.75,5380,1089,-13.0,-92.0,1119.0,0.421455938697318,中位
20251226,parabolic_uptrend,0.75,5379,1075,-14.0,-80.0,1103.0,0.41603053435114506,中位
20251229,parabolic_uptrend,0.75,5381,1051,-24.0,-78.0,1087.4,0.41064638783269963,中位
20251230,parabolic_uptrend,0.75,5380,1021,-30.0,-99.0,1067.6,0.4015151515151515,中位
20251231,parabolic_uptrend,0.75,5380,1004,-17.0,-98.0,1048.0,0.3886792452830189,中位
20260105,parabolic_uptrend,0.75,5379,994,-10.0,-95.0,1029.0,0.38721804511278196,中位
20260106,parabolic_uptrend,0.75,5380,962,-32.0,-113.0,1006.4,0.37453183520599254,中位
20260107,parabolic_uptrend,0.75,5383,950,-12.0,-101.0,986.2,0.3694029850746269,中位
20260108,parabolic_uptrend,0.75,5383,937,-13.0,-84.0,969.4,0.36059479553903345,中位
20260109,parabolic_uptrend,0.75,5383,938,1.0,-66.0,956.2,0.362962962962963,中位
20260112,parabolic_uptrend,0.75,5383,945,7.0,-49.0,946.4,0.3726937269372694,中位
20260113,parabolic_uptrend,0.75,5376,948,3.0,-14.0,943.6,0.375,中位
20260114,parabolic_uptrend,0.75,5378,944,-4.0,-6.0,942.4,0.36996336996337,中位
20260115,parabolic_uptrend,0.75,5380,944,0.0,7.0,943.8,0.3722627737226277,中位
20260116,parabolic_uptrend,0.75,5382,943,-1.0,5.0,944.8,0.36727272727272725,中位
20260119,parabolic_uptrend,0.75,5383,953,10.0,8.0,946.4,0.38768115942028986,中位
20260120,parabolic_uptrend,0.75,5390,959,6.0,11.0,948.6,0.3898916967509025,中位
20260121,parabolic_uptrend,0.75,5387,963,4.0,19.0,952.4,0.39928057553956836,中位
20260122,parabolic_uptrend,0.75,5388,955,-8.0,11.0,954.6,0.3870967741935484,中位
20260123,parabolic_uptrend,0.75,5389,955,0.0,12.0,957.0,0.3892857142857143,中位
20260126,parabolic_uptrend,0.75,5387,942,-13.0,-11.0,954.8,0.3594306049822064,中位
20260127,parabolic_uptrend,0.75,5387,925,-17.0,-34.0,948.0,0.33687943262411346,中位
20260128,parabolic_uptrend,0.75,5386,914,-11.0,-49.0,938.2,0.3215547703180212,低位
20260129,parabolic_uptrend,0.75,5387,898,-16.0,-57.0,926.8,0.30985915492957744,低位
20260130,parabolic_uptrend,0.75,5384,892,-6.0,-63.0,914.2,0.30526315789473685,低位
20260202,parabolic_uptrend,0.75,5387,868,-24.0,-74.0,899.4,0.2972027972027972,低位
20260203,parabolic_uptrend,0.75,5387,855,-13.0,-70.0,885.4,0.2857142857142857,低位
20260204,parabolic_uptrend,0.75,5390,854,-1.0,-60.0,873.4,0.28125,低位
20260205,parabolic_uptrend,0.75,5388,854,0.0,-44.0,864.6,0.2837370242214533,低位
20260206,parabolic_uptrend,0.75,5387,871,17.0,-21.0,860.4,0.30689655172413793,低位
20260209,parabolic_uptrend,0.75,5387,884,13.0,16.0,863.6,0.3127147766323024,低位
20260210,parabolic_uptrend,0.75,5391,905,21.0,50.0,873.6,0.3321917808219178,低位
20260211,parabolic_uptrend,0.75,5390,915,10.0,61.0,885.8,0.3447098976109215,中位
20260212,parabolic_uptrend,0.75,5395,928,13.0,74.0,900.6,0.36394557823129253,中位
20260213,parabolic_uptrend,0.75,5393,934,6.0,63.0,913.2,0.3728813559322034,中位
20260224,parabolic_uptrend,0.75,5394,945,11.0,61.0,925.4,0.40540540540540543,中位
20260225,parabolic_uptrend,0.75,5391,948,3.0,43.0,934.0,0.4107744107744108,中位
20260226,parabolic_uptrend,0.75,5390,942,-6.0,27.0,939.4,0.38926174496644295,中位
20260227,parabolic_uptrend,0.75,5391,953,11.0,25.0,944.4,0.4214046822742475,中位
20260302,parabolic_uptrend,0.75,5390,951,-2.0,17.0,947.8,0.4166666666666667,中位
20260303,parabolic_uptrend,0.75,5391,940,-11.0,-5.0,946.8,0.3754152823920266,中位
20260304,parabolic_uptrend,0.75,5392,920,-20.0,-28.0,941.2,0.34105960264900664,中位
20260305,parabolic_uptrend,0.75,5393,920,0.0,-22.0,936.8,0.3432343234323432,中位
20260306,parabolic_uptrend,0.75,5394,928,8.0,-25.0,931.8,0.3618421052631579,中位
20260309,parabolic_uptrend,0.75,5397,928,0.0,-23.0,927.2,0.3639344262295082,中位
20260310,parabolic_uptrend,0.75,5396,930,2.0,-10.0,925.2,0.369281045751634,中位
20260311,parabolic_uptrend,0.75,5399,938,8.0,18.0,928.8,0.38436482084690554,中位
20260312,parabolic_uptrend,0.75,5399,945,7.0,25.0,933.8,0.41883116883116883,中位
20260313,parabolic_uptrend,0.75,5398,962,17.0,34.0,940.6,0.4563106796116505,中位
20260316,parabolic_uptrend,0.75,5398,964,2.0,36.0,947.8,0.4612903225806452,中位
20260317,parabolic_uptrend,0.75,5396,954,-10.0,24.0,952.6,0.43729903536977494,中位
20260318,parabolic_uptrend,0.75,5396,959,5.0,21.0,956.8,0.44871794871794873,中位
20260319,parabolic_uptrend,0.75,5396,952,-7.0,7.0,958.2,0.4281150159744409,中位
20260320,parabolic_uptrend,0.75,5397,931,-21.0,-31.0,952.0,0.3630573248407643,中位
20260323,parabolic_uptrend,0.75,5401,883,-48.0,-81.0,935.8,0.28888888888888886,低位
20260324,parabolic_uptrend,0.75,5399,875,-8.0,-79.0,920.0,0.2848101265822785,低位
20260325,parabolic_uptrend,0.75,5398,864,-11.0,-95.0,901.0,0.2744479495268139,低位
20260326,parabolic_uptrend,0.75,5397,852,-12.0,-100.0,881.0,0.25471698113207547,低位
20260327,parabolic_uptrend,0.75,5393,851,-1.0,-80.0,865.0,0.25391849529780564,低位
20260330,parabolic_uptrend,0.75,5391,851,0.0,-32.0,858.6,0.25625,低位
20260331,parabolic_uptrend,0.75,5395,858,7.0,-17.0,855.2,0.2772585669781931,低位
20260401,parabolic_uptrend,0.75,5397,861,3.0,-3.0,854.6,0.2826086956521739,低位
20260402,parabolic_uptrend,0.75,5397,849,-12.0,-3.0,854.0,0.25077399380804954,低位
20260403,parabolic_uptrend,0.75,5398,853,4.0,2.0,854.4,0.2623456790123457,低位
20260407,parabolic_uptrend,0.75,5397,854,1.0,3.0,855.0,0.27076923076923076,低位
20260408,parabolic_uptrend,0.75,5401,865,11.0,7.0,856.4,0.294478527607362,低位
20260409,parabolic_uptrend,0.75,5404,870,5.0,9.0,858.2,0.30275229357798167,低位
20260410,parabolic_uptrend,0.75,5405,881,11.0,32.0,864.6,0.31402439024390244,低位
20260413,parabolic_uptrend,0.75,5404,891,10.0,38.0,872.2,0.3252279635258359,低位
20260414,parabolic_uptrend,0.75,5406,889,-2.0,35.0,879.2,0.3242424242424242,低位
20260415,parabolic_uptrend,0.75,5405,882,-7.0,17.0,882.6,0.31419939577039274,低位
20260416,parabolic_uptrend,0.75,5406,879,-3.0,9.0,884.4,0.3072289156626506,低位
20260417,parabolic_uptrend,0.75,5404,868,-11.0,-13.0,881.8,0.2972972972972973,低位
20260420,parabolic_uptrend,0.75,5399,876,8.0,-15.0,878.8,0.3083832335329341,低位
20260421,parabolic_uptrend,0.75,5403,879,3.0,-10.0,876.8,0.31343283582089554,低位
20260422,parabolic_uptrend,0.75,5402,873,-6.0,-9.0,875.0,0.30357142857142855,低位
20260423,parabolic_uptrend,0.75,5400,847,-26.0,-32.0,868.6,0.2403560830860534,低位
20260424,parabolic_uptrend,0.75,5400,844,-3.0,-24.0,863.8,0.23964497041420119,低位
20260427,parabolic_uptrend,0.75,5398,839,-5.0,-37.0,856.4,0.2359882005899705,低位
20260428,parabolic_uptrend,0.75,5391,823,-16.0,-56.0,845.2,0.2323529411764706,低位
20260429,parabolic_uptrend,0.75,5365,819,-4.0,-54.0,834.4,0.2287390029325513,低位
20260430,parabolic_uptrend,0.75,5362,807,-12.0,-40.0,826.4,0.22807017543859648,低位
20260506,parabolic_uptrend,0.75,5392,802,-5.0,-42.0,818.0,0.22740524781341107,低位
20260507,parabolic_uptrend,0.75,5394,796,-6.0,-43.0,809.4,0.2238372093023256,低位
20260508,parabolic_uptrend,0.75,5392,784,-12.0,-39.0,801.6,0.22028985507246376,低位
20260511,parabolic_uptrend,0.75,5390,775,-9.0,-44.0,792.8,0.21965317919075145,低位
20260512,parabolic_uptrend,0.75,5390,759,-16.0,-48.0,783.2,0.21037463976945245,低位
20260513,parabolic_uptrend,0.75,5394,749,-10.0,-53.0,772.6,0.20977011494252873,低位
20260514,parabolic_uptrend,0.75,5394,742,-7.0,-54.0,761.8,0.20630372492836677,低位
20260515,parabolic_uptrend,0.75,5395,736,-6.0,-48.0,752.2,0.2057142857142857,低位
20260518,parabolic_uptrend,0.75,5397,727,-9.0,-48.0,742.6,0.20512820512820512,低位
20260519,parabolic_uptrend,0.75,5393,705,-22.0,-54.0,731.8,0.20170454545454544,低位
20260520,parabolic_uptrend,0.75,5397,692,-13.0,-57.0,720.4,0.20113314447592068,低位
20260521,parabolic_uptrend,0.75,5400,678,-14.0,-64.0,707.6,0.19491525423728814,低位
20260522,parabolic_uptrend,0.75,5399,670,-8.0,-66.0,694.4,0.19436619718309858,低位
20260525,parabolic_uptrend,0.75,5399,665,-5.0,-62.0,682.0,0.18820224719101122,低位
20260526,parabolic_uptrend,0.75,5400,656,-9.0,-49.0,672.2,0.1876750700280112,低位
20260527,parabolic_uptrend,0.75,5400,655,-1.0,-37.0,664.8,0.1871508379888268,低位
20260528,parabolic_uptrend,0.75,5401,658,3.0,-20.0,660.8,0.19220055710306408,低位
20260529,parabolic_uptrend,0.75,5400,650,-8.0,-20.0,656.8,0.18611111111111112,低位
20260601,parabolic_uptrend,0.75,5405,638,-12.0,-27.0,651.4,0.18559556786703602,低位
20260602,parabolic_uptrend,0.75,5405,631,-7.0,-25.0,646.4,0.18232044198895028,低位
20260603,parabolic_uptrend,0.75,5409,625,-6.0,-30.0,640.4,0.18181818181818182,低位
20260604,parabolic_uptrend,0.75,5410,624,-1.0,-34.0,633.6,0.1813186813186813,低位
20260605,parabolic_uptrend,0.75,5412,622,-2.0,-28.0,628.0,0.18082191780821918,低位
20260608,parabolic_uptrend,0.75,5413,621,-1.0,-17.0,624.6,0.18032786885245902,低位
20260609,parabolic_uptrend,0.75,5412,621,0.0,-10.0,622.6,0.18256130790190736,低位
20260610,parabolic_uptrend,0.75,5409,623,2.0,-2.0,622.2,0.1875,低位
20260611,parabolic_uptrend,0.75,5407,622,-1.0,-2.0,621.8,0.18699186991869918,低位
20260612,parabolic_uptrend,0.75,5409,614,-8.0,-8.0,620.2,0.1783783783783784,低位
20260615,parabolic_uptrend,0.75,5405,614,0.0,-7.0,618.8,0.18059299191374664,低位
20260616,parabolic_uptrend,0.75,5410,632,18.0,11.0,621.0,0.20430107526881722,低位
20260617,parabolic_uptrend,0.75,5406,634,2.0,11.0,623.2,0.2064343163538874,低位
20260618,parabolic_uptrend,0.75,5406,645,11.0,23.0,627.8,0.21390374331550802,低位
20260622,parabolic_uptrend,0.75,5409,656,11.0,42.0,636.2,0.224,低位
20260623,parabolic_uptrend,0.75,5413,670,14.0,56.0,647.4,0.2393617021276596,低位
20260624,parabolic_uptrend,0.75,5411,680,10.0,48.0,657.0,0.246684350132626,低位
20260625,parabolic_uptrend,0.75,5414,691,11.0,57.0,668.4,0.24867724867724866,低位
20260626,parabolic_uptrend,0.75,5415,690,-1.0,45.0,677.4,0.24802110817941952,低位
20260629,parabolic_uptrend,0.75,5411,687,-3.0,31.0,683.6,0.24736842105263157,低位
20260630,parabolic_uptrend,0.75,5408,691,4.0,21.0,687.8,0.2545931758530184,低位
20260701,parabolic_uptrend,0.75,5412,679,-12.0,-1.0,687.6,0.24083769633507854,低位
20260702,parabolic_uptrend,0.75,5416,675,-4.0,-16.0,684.4,0.23759791122715404,低位
20260703,parabolic_uptrend,0.75,5416,660,-15.0,-30.0,678.4,0.22395833333333334,低位
20260706,parabolic_uptrend,0.75,5418,652,-8.0,-35.0,671.4,0.21298701298701297,低位
20260707,parabolic_uptrend,0.75,5420,634,-18.0,-57.0,660.0,0.20207253886010362,低位
20260708,parabolic_uptrend,0.75,5420,624,-10.0,-55.0,649.0,0.19121447028423771,低位
20260709,parabolic_uptrend,0.75,5421,610,-14.0,-65.0,636.0,0.17010309278350516,低位
20260710,parabolic_uptrend,0.75,5420,604,-6.0,-56.0,624.8,0.16966580976863754,低位
20260713,parabolic_uptrend,0.75,5423,583,-21.0,-69.0,611.0,0.1641025641025641,低位
20260714,parabolic_uptrend,0.75,5423,576,-7.0,-58.0,599.4,0.1636828644501279,低位
20260715,parabolic_uptrend,0.75,5424,556,-20.0,-68.0,585.8,0.15816326530612246,低位
20260716,parabolic_uptrend,0.75,5425,546,-10.0,-64.0,573.0,0.15776081424936386,低位
20260717,parabolic_uptrend,0.75,5423,535,-11.0,-69.0,559.2,0.1548223350253807,低位
20260720,parabolic_uptrend,0.75,5425,506,-29.0,-77.0,543.8,0.14936708860759493,低位
20260721,parabolic_uptrend,0.75,5426,480,-26.0,-96.0,524.6,0.1388888888888889,低位
20260722,parabolic_uptrend,0.75,5426,459,-21.0,-97.0,505.2,0.13350125944584382,低位
20260723,parabolic_uptrend,0.75,5427,442,-17.0,-104.0,484.4,0.12562814070351758,低位
20260724,parabolic_uptrend,0.75,5426,424,-18.0,-111.0,462.2,0.12030075187969924,低位
20260727,parabolic_uptrend,0.75,5422,411,-13.0,-95.0,443.2,0.1075,低位
20260728,parabolic_uptrend,0.75,5423,390,-21.0,-90.0,425.2,0.08229426433915212,低位
20260729,parabolic_uptrend,0.75,5422,377,-13.0,-82.0,408.8,0.06467661691542288,低位
20241202,pullback_strengthening,0.75,5334,2800,,,2800.0,1.0,高位
20241203,pullback_strengthening,0.75,5334,2655,-145.0,,2727.5,0.5,中位
20241204,pullback_strengthening,0.75,5333,2440,-215.0,,2631.6666666666665,0.3333333333333333,低位
20241205,pullback_strengthening,0.75,5336,2194,-246.0,,2522.25,0.25,低位
20241206,pullback_strengthening,0.75,5334,2049,-145.0,,2427.6,0.2,低位
20241209,pullback_strengthening,0.75,5333,1842,-207.0,-958.0,2236.0,0.16666666666666666,低位
20241210,pullback_strengthening,0.75,5336,1673,-169.0,-982.0,2039.6,0.14285714285714285,低位
20241211,pullback_strengthening,0.75,5336,1524,-149.0,-916.0,1856.4,0.125,低位
20241212,pullback_strengthening,0.75,5337,1405,-119.0,-789.0,1698.6,0.1111111111111111,低位
20241213,pullback_strengthening,0.75,5336,1312,-93.0,-737.0,1551.2,0.1,低位
20241216,pullback_strengthening,0.75,5340,1261,-51.0,-581.0,1435.0,0.09090909090909091,低位
20241217,pullback_strengthening,0.75,5338,1107,-154.0,-566.0,1321.8,0.08333333333333333,低位
20241218,pullback_strengthening,0.75,5341,1047,-60.0,-477.0,1226.4,0.07692307692307693,低位
20241219,pullback_strengthening,0.75,5340,996,-51.0,-409.0,1144.6,0.07142857142857142,低位
20241220,pullback_strengthening,0.75,5344,979,-17.0,-333.0,1078.0,0.06666666666666667,低位
20241223,pullback_strengthening,0.75,5342,920,-59.0,-341.0,1009.8,0.0625,低位
20241224,pullback_strengthening,0.75,5341,1037,117.0,-70.0,995.8,0.23529411764705882,低位
20241225,pullback_strengthening,0.75,5338,927,-110.0,-120.0,971.8,0.1111111111111111,低位
20241226,pullback_strengthening,0.75,5343,851,-76.0,-145.0,942.8,0.05263157894736842,低位
20241227,pullback_strengthening,0.75,5341,799,-52.0,-180.0,906.8,0.05,低位
20241230,pullback_strengthening,0.75,5337,742,-57.0,-178.0,871.2,0.047619047619047616,低位
20241231,pullback_strengthening,0.75,5341,668,-74.0,-369.0,797.4,0.045454545454545456,低位
20250102,pullback_strengthening,0.75,5340,625,-43.0,-302.0,737.0,0.043478260869565216,低位
20250103,pullback_strengthening,0.75,5341,540,-85.0,-311.0,674.8,0.041666666666666664,低位
20250106,pullback_strengthening,0.75,5339,439,-101.0,-360.0,602.8,0.04,低位
20250107,pullback_strengthening,0.75,5342,406,-33.0,-336.0,535.6,0.038461538461538464,低位
20250108,pullback_strengthening,0.75,5342,377,-29.0,-291.0,477.4,0.037037037037037035,低位
20250109,pullback_strengthening,0.75,5345,336,-41.0,-289.0,419.6,0.03571428571428571,低位
20250110,pullback_strengthening,0.75,5345,308,-28.0,-232.0,373.2,0.034482758620689655,低位
20250113,pullback_strengthening,0.75,5344,274,-34.0,-165.0,340.2,0.03333333333333333,低位
20250114,pullback_strengthening,0.75,5349,256,-18.0,-150.0,310.2,0.03225806451612903,低位
20250115,pullback_strengthening,0.75,5349,251,-5.0,-126.0,285.0,0.03125,低位
20250116,pullback_strengthening,0.75,5351,231,-20.0,-105.0,264.0,0.030303030303030304,低位
20250117,pullback_strengthening,0.75,5350,214,-17.0,-94.0,245.2,0.029411764705882353,低位
20250120,pullback_strengthening,0.75,5349,199,-15.0,-75.0,230.2,0.02857142857142857,低位
20250121,pullback_strengthening,0.75,5351,193,-6.0,-63.0,217.6,0.027777777777777776,低位
20250122,pullback_strengthening,0.75,5353,191,-2.0,-60.0,205.6,0.02702702702702703,低位
20250123,pullback_strengthening,0.75,5355,175,-16.0,-56.0,194.4,0.02631578947368421,低位
20250124,pullback_strengthening,0.75,5352,175,0.0,-39.0,186.6,0.05128205128205128,低位
20250127,pullback_strengthening,0.75,5352,170,-5.0,-29.0,180.8,0.025,低位
20250205,pullback_strengthening,0.75,5354,170,0.0,-23.0,176.2,0.04878048780487805,低位
20250206,pullback_strengthening,0.75,5354,168,-2.0,-23.0,171.6,0.023809523809523808,低位
20250207,pullback_strengthening,0.75,5355,166,-2.0,-9.0,169.8,0.023255813953488372,低位
20250210,pullback_strengthening,0.75,5356,166,0.0,-9.0,168.0,0.045454545454545456,低位
20250211,pullback_strengthening,0.75,5355,164,-2.0,-6.0,166.8,0.022222222222222223,低位
20250212,pullback_strengthening,0.75,5356,167,3.0,-3.0,166.2,0.08695652173913043,低位
20250213,pullback_strengthening,0.75,5358,161,-6.0,-7.0,164.8,0.02127659574468085,低位
20250214,pullback_strengthening,0.75,5357,157,-4.0,-9.0,163.0,0.020833333333333332,低位
20250217,pullback_strengthening,0.75,5362,162,5.0,-4.0,162.2,0.061224489795918366,低位
20250218,pullback_strengthening,0.75,5361,163,1.0,-1.0,162.0,0.08,低位
20250219,pullback_strengthening,0.75,5362,173,10.0,6.0,163.2,0.23529411764705882,低位
20250220,pullback_strengthening,0.75,5361,180,7.0,19.0,167.0,0.28846153846153844,低位
20250221,pullback_strengthening,0.75,5363,184,4.0,27.0,172.4,0.3018867924528302,低位
20250224,pullback_strengthening,0.75,5362,187,3.0,25.0,177.4,0.3148148148148148,低位
20250225,pullback_strengthening,0.75,5360,191,4.0,28.0,183.0,0.34545454545454546,中位
20250226,pullback_strengthening,0.75,5361,203,12.0,30.0,189.0,0.39285714285714285,中位
20250227,pullback_strengthening,0.75,5360,216,13.0,36.0,196.2,0.42105263157894735,中位
20250228,pullback_strengthening,0.75,5362,219,3.0,35.0,203.2,0.43103448275862066,中位
20250303,pullback_strengthening,0.75,5359,232,13.0,45.0,212.2,0.4576271186440678,中位
20250304,pullback_strengthening,0.75,5359,270,38.0,79.0,228.0,0.5,中位
20250305,pullback_strengthening,0.75,5358,321,51.0,118.0,251.6,0.5409836065573771,中位
20250306,pullback_strengthening,0.75,5357,392,71.0,176.0,286.8,0.5806451612903226,中位
20250307,pullback_strengthening,0.75,5359,486,94.0,267.0,340.2,0.6190476190476191,中位
20250310,pullback_strengthening,0.75,5359,586,100.0,354.0,411.0,0.640625,中位
20250311,pullback_strengthening,0.75,5360,725,139.0,455.0,502.0,0.676923076923077,高位
20250312,pullback_strengthening,0.75,5359,928,203.0,607.0,623.4,0.7575757575757576,高位
20250313,pullback_strengthening,0.75,5362,1030,102.0,638.0,751.0,0.7910447761194029,高位
20250314,pullback_strengthening,0.75,5362,1169,139.0,683.0,887.6,0.8382352941176471,高位
20250317,pullback_strengthening,0.75,5359,1373,204.0,787.0,1045.0,0.8695652173913043,高位
20250318,pullback_strengthening,0.75,5365,1675,302.0,950.0,1235.0,0.9142857142857143,高位
20250319,pullback_strengthening,0.75,5362,1780,105.0,852.0,1405.4,0.9154929577464789,高位
20250320,pullback_strengthening,0.75,5363,1924,144.0,894.0,1584.2,0.9305555555555556,高位
20250321,pullback_strengthening,0.75,5364,1948,24.0,779.0,1740.0,0.9315068493150684,高位
20250324,pullback_strengthening,0.75,5363,2008,60.0,635.0,1867.0,0.9324324324324325,高位
20250325,pullback_strengthening,0.75,5366,2076,68.0,401.0,1947.2,0.9466666666666667,高位
20250326,pullback_strengthening,0.75,5367,2127,51.0,347.0,2016.6,0.9473684210526315,高位
20250327,pullback_strengthening,0.75,5367,2098,-29.0,174.0,2051.4,0.935064935064935,高位
20250328,pullback_strengthening,0.75,5367,1938,-160.0,-10.0,2049.4,0.8717948717948718,高位
20250331,pullback_strengthening,0.75,5369,1747,-191.0,-261.0,1997.2,0.8227848101265823,高位
20250401,pullback_strengthening,0.75,5368,1644,-103.0,-432.0,1910.8,0.7875,高位
20250402,pullback_strengthening,0.75,5369,1547,-97.0,-580.0,1794.8,0.7777777777777778,高位
20250403,pullback_strengthening,0.75,5368,1439,-108.0,-659.0,1663.0,0.7560975609756098,高位
20250407,pullback_strengthening,0.75,5368,912,-527.0,-1026.0,1457.8,0.5783132530120482,中位
20250408,pullback_strengthening,0.75,5368,664,-248.0,-1083.0,1241.2,0.5119047619047619,中位
20250409,pullback_strengthening,0.75,5370,596,-68.0,-1048.0,1031.6,0.49411764705882355,中位
20250410,pullback_strengthening,0.75,5372,543,-53.0,-1004.0,830.8,0.47674418604651164,中位
20250411,pullback_strengthening,0.75,5370,498,-45.0,-941.0,642.6,0.45977011494252873,中位
20250414,pullback_strengthening,0.75,5369,477,-21.0,-435.0,555.6,0.4431818181818182,中位
20250415,pullback_strengthening,0.75,5366,448,-29.0,-216.0,512.4,0.43820224719101125,中位
20250416,pullback_strengthening,0.75,5369,422,-26.0,-174.0,477.6,0.4222222222222222,中位
20250417,pullback_strengthening,0.75,5370,398,-24.0,-145.0,448.6,0.4065934065934066,中位
20250418,pullback_strengthening,0.75,5370,337,-61.0,-161.0,416.4,0.3804347826086957,中位
20250421,pullback_strengthening,0.75,5370,324,-13.0,-153.0,385.8,0.3655913978494624,中位
20250422,pullback_strengthening,0.75,5370,314,-10.0,-134.0,359.0,0.35106382978723405,中位
20250423,pullback_strengthening,0.75,5372,310,-4.0,-112.0,336.6,0.3473684210526316,中位
20250424,pullback_strengthening,0.75,5371,278,-32.0,-120.0,312.6,0.3333333333333333,低位
20250425,pullback_strengthening,0.75,5369,274,-4.0,-63.0,300.0,0.32989690721649484,低位
20250428,pullback_strengthening,0.75,5363,255,-19.0,-69.0,286.2,0.29591836734693877,低位
20250429,pullback_strengthening,0.75,5337,252,-3.0,-62.0,273.8,0.29292929292929293,低位
20250430,pullback_strengthening,0.75,5336,255,3.0,-55.0,262.8,0.31,低位
20250506,pullback_strengthening,0.75,5362,259,4.0,-19.0,259.0,0.32673267326732675,低位
20250507,pullback_strengthening,0.75,5364,254,-5.0,-20.0,255.0,0.29411764705882354,低位
20250508,pullback_strengthening,0.75,5365,270,16.0,15.0,258.0,0.34951456310679613,中位
20250509,pullback_strengthening,0.75,5365,277,7.0,25.0,263.0,0.375,中位
20250512,pullback_strengthening,0.75,5365,277,0.0,22.0,267.4,0.38095238095238093,中位
20250513,pullback_strengthening,0.75,5366,269,-8.0,10.0,269.4,0.330188679245283,低位
20250514,pullback_strengthening,0.75,5366,261,-8.0,7.0,270.8,0.32710280373831774,低位
20250515,pullback_strengthening,0.75,5365,261,0.0,-9.0,269.0,0.3333333333333333,低位
20250516,pullback_strengthening,0.75,5364,276,15.0,-1.0,268.8,0.3853211009174312,中位
20250519,pullback_strengthening,0.75,5359,284,8.0,7.0,270.2,0.41818181818181815,中位
20250520,pullback_strengthening,0.75,5365,285,1.0,16.0,273.4,0.42342342342342343,中位
20250521,pullback_strengthening,0.75,5361,283,-2.0,22.0,277.8,0.4107142857142857,中位
20250522,pullback_strengthening,0.75,5358,275,-8.0,14.0,280.6,0.37168141592920356,中位
20250523,pullback_strengthening,0.75,5362,282,7.0,6.0,281.8,0.41228070175438597,中位
20250526,pullback_strengthening,0.75,5359,283,1.0,-1.0,281.6,0.4260869565217391,中位
20250527,pullback_strengthening,0.75,5359,288,5.0,3.0,282.2,0.4482758620689655,中位
20250528,pullback_strengthening,0.75,5357,306,18.0,23.0,286.8,0.452991452991453,中位
20250529,pullback_strengthening,0.75,5359,314,8.0,39.0,294.6,0.4830508474576271,中位
20250530,pullback_strengthening,0.75,5359,351,37.0,69.0,308.4,0.5210084033613446,中位
20250603,pullback_strengthening,0.75,5355,378,27.0,95.0,327.4,0.5333333333333333,中位
20250604,pullback_strengthening,0.75,5361,414,36.0,126.0,352.6,0.5619834710743802,中位
20250605,pullback_strengthening,0.75,5361,438,24.0,132.0,379.0,0.5737704918032787,中位
20250606,pullback_strengthening,0.75,5364,459,21.0,145.0,408.0,0.5934959349593496,中位
20250609,pullback_strengthening,0.75,5361,522,63.0,171.0,442.2,0.6209677419354839,中位
20250610,pullback_strengthening,0.75,5369,608,86.0,230.0,488.2,0.656,中位
20250611,pullback_strengthening,0.75,5372,713,105.0,299.0,548.0,0.6825396825396826,高位
20250612,pullback_strengthening,0.75,5372,808,95.0,370.0,622.0,0.7086614173228346,高位
20250613,pullback_strengthening,0.75,5373,871,63.0,412.0,704.4,0.71875,高位
20250616,pullback_strengthening,0.75,5376,939,68.0,417.0,787.8,0.751937984496124,高位
20250617,pullback_strengthening,0.75,5382,1056,117.0,448.0,877.4,0.7923076923076923,高位
20250618,pullback_strengthening,0.75,5384,1085,29.0,372.0,951.8,0.7938931297709924,高位
20250619,pullback_strengthening,0.75,5384,1077,-8.0,269.0,1005.6,0.7878787878787878,高位
20250620,pullback_strengthening,0.75,5384,1105,28.0,234.0,1052.4,0.7969924812030075,高位
